,NVDA
35456,91.794
35457,91.855
35458,91.78
35459,91.68
35460,91.59
35461,91.6
35462,91.665
35463,91.67
35464,91.5606
35465,91.43
35466,91.3204
35467,91.23
35468,91.2899
35469,91.29
35470,91.25
35471,91.49
35472,91.52
35473,91.58
35474,91.48
35475,91.3496
35476,91.4309
35477,91.2321
35478,91.2796
35479,91.36
35480,91.28
35481,91.26
35482,91.25
35483,91.3384
35484,91.23
35485,91.16
35486,91.17
35487,91.3599
35488,91.42
35489,91.55
35490,91.6
35491,91.605
35492,91.5701
35493,91.67
35494,91.68
35495,91.73
35496,91.7
35497,91.776
35498,91.74
35499,91.78
35500,91.86
35501,91.89
35502,91.93
35503,91.98
35504,91.96
35505,91.95
35506,91.91
35507,91.92
35508,92.03
35509,92.06
35510,91.97
35511,91.98
35512,92.15
35513,92.09
35514,92.07
35515,91.91
35516,91.9799
35517,91.84
35518,91.82
35519,91.9026
35520,92.04
35521,91.9873
35522,91.8517
35523,91.76
35524,91.84
35525,91.84
35526,91.755
35527,91.79
35528,91.81
35529,91.68
35530,91.703
35531,91.68
35532,91.66
35533,91.6899
35534,91.79
35535,91.73
35536,91.82
35537,91.8
35538,91.81
35539,91.75
35540,91.67
35541,91.71
35542,91.701
35543,91.72
35544,91.81
35545,91.83
35546,91.8025
35547,91.76
35548,91.73
35549,91.75
35550,91.72
35551,91.71
35552,91.7187
35553,91.81
35554,91.78
35555,91.79
35556,91.76
35557,91.65
35558,91.67
35559,91.75
35560,91.74
35561,91.7928
35562,91.76
35563,91.71
35564,91.6532
35565,91.62
35566,91.471
35567,91.5508
35568,91.6309
35569,91.53
35570,91.52
35571,91.556
35572,91.48
35573,91.49
35574,91.465
35575,91.47
35576,91.44
35577,91.43
35578,91.41
35579,91.45
35580,91.45
35581,91.41
35582,91.3
35583,91.4102
35584,91.37
35585,91.47
35586,91.46
35587,91.45
35588,91.47
35589,91.49
35590,91.52
35591,91.551
35592,91.58
35593,91.61
35594,91.62
35595,91.6
35596,91.58
35597,91.59
35598,91.65
35599,91.65
35600,91.66
35601,91.69
35602,91.58
35603,91.63
35604,91.57
35605,91.54
35606,91.6
35607,91.6625
35608,91.5776
35609,91.65
35610,91.7
35611,91.6857
35612,91.83
35613,91.82
35614,91.79
35615,91.77
35616,91.705
35617,91.76
35618,91.75
35619,91.83
35620,91.82
35621,91.87
35622,91.7951
35623,91.73
35624,91.73
35625,91.74
35626,91.78
35627,91.79
35628,91.77
35629,91.76
35630,91.77
35631,91.7365
35632,91.7757
35633,91.81
35634,91.78
35635,91.762
35636,91.69
35637,91.74
35638,91.7828
35639,91.76
35640,91.725
35641,91.76
35642,91.7845
35643,91.832
35644,91.8
35645,91.8586
35646,91.83
35647,91.86
35648,91.91
35649,91.89
35650,91.86
35651,91.86
35652,91.8332
35653,91.84
35654,91.8898
35655,91.89
35656,91.86
35657,91.89
35658,91.8
35659,91.84
35660,91.82
35661,91.82
35662,91.78
35663,91.78
35664,91.8
35665,91.92
35666,91.88
35667,91.8
35668,91.7918
35669,91.76
35670,91.8
35671,91.77
35672,91.78
35673,91.8
35674,91.8
35675,91.765
35676,91.77
35677,91.76
35678,91.75
35679,91.77
35680,91.765
35681,91.85
35682,91.83
35683,91.86
35684,91.8169
35685,91.78
35686,91.76
35687,91.765
35688,91.82
35689,91.77
35690,91.72
35691,91.79
35692,91.7808
35693,91.83
35694,91.82
35695,91.85
35696,91.84
35697,91.815
35698,91.9
35699,91.93
35700,91.88
35701,92.54
35702,92.57020000000004
35703,92.58
35704,92.01
35705,91.93
35706,92.02
35707,91.83
35708,91.72
35709,91.78
35710,91.77
35711,91.85
35712,91.85
35713,92.2
35714,92.2499
35715,92.26
35716,92.225
35717,92.25
35718,92.33
35719,92.45
35720,92.52
35721,92.6
35722,92.76
35723,92.67
35724,92.67
35725,92.67
35726,92.74
35727,92.9
35728,93.087
35729,93.28
35730,93.39
35731,93.462
35732,93.65
35733,93.47
35734,93.51
35735,93.535
35736,93.45
35737,93.46
35738,93.52
35739,93.5
35740,93.48
35741,93.13
35742,93.14
35743,93.03
35744,93.12
35745,92.95
35746,92.8058
35747,92.66
35748,92.67
35749,92.63
35750,92.68
35751,92.91950000000004
35752,92.92
35753,92.8799
35754,92.96
35755,92.95
35756,93.0799
35757,93.1728
35758,92.9881
35759,92.83
35760,92.91
35761,92.8645
35762,92.76
35763,92.845
35764,92.98500000000004
35765,93.0686
35766,93.07
35767,92.975
35768,93.07
35769,92.795
35770,92.8062
35771,92.816
35772,92.82
35773,92.89
35774,92.8195
35775,92.68
35776,92.83
35777,92.81
35778,92.782
35779,92.79
35780,92.91
35781,92.84
35782,92.74
35783,92.72
35784,92.75
35785,92.7232
35786,92.57
35787,92.5221
35788,92.53
35789,92.52
35790,92.65
35791,92.6299
35792,92.53
35793,92.54
35794,92.42
35795,92.42
35796,92.39
35797,92.3306
35798,92.385
35799,92.32
35800,92.35
35801,92.44
35802,92.45
35803,92.46
35804,92.4
35805,92.6
35806,92.61000000000004
35807,92.56
35808,92.56
35809,92.53
35810,92.47
35811,92.395
35812,92.37
35813,92.4528
35814,92.4695
35815,92.361
35816,92.25
35817,92.1468
35818,92.12
35819,92.2
35820,92.23
35821,92.17
35822,92.28
35823,92.31
35824,92.34
35825,92.2703
35826,92.24
35827,92.2421
35828,92.14
35829,92.15
35830,92.15
35831,92.19
35832,92.15
35833,92.23
35834,92.2383
35835,92.175
35836,92.041
35837,92.0
35838,91.93
35839,91.8539
35840,91.89
35841,91.899
35842,91.96
35843,91.9948
35844,92.04
35845,91.9976
35846,91.9501
35847,92.03
35848,91.99
35849,92.07
35850,92.02
35851,92.06
35852,92.0061
35853,91.9301
35854,91.96
35855,91.9
35856,91.94
35857,92.02
35858,91.99
35859,91.88
35860,91.8
35861,91.78
35862,91.777
35863,91.72
35864,91.75
35865,91.72
35866,91.7497
35867,91.68
35868,91.76
35869,91.8
35870,91.8699
35871,91.93
35872,91.8824
35873,91.9
35874,91.91
35875,92.0077
35876,91.936
35877,91.9125
35878,91.88
35879,91.85
35880,91.78
35881,91.91
35882,91.94
35883,92.03
35884,92.12
35885,92.12
35886,92.1798
35887,92.25770000000004
35888,92.3
35889,92.2999
35890,92.14
35891,92.1501
35892,92.05
35893,92.11
35894,92.1
35895,92.12
35896,92.1
35897,92.12
35898,92.27
35899,92.28
35900,92.04
35901,91.99
35902,92.06
35903,92.0012
35904,91.88
35905,91.95
35906,91.97
35907,91.99
35908,91.89
35909,91.96
35910,91.91
35911,91.92
35912,91.86
35913,91.91
35914,92.03
35915,91.98
35916,91.93
35917,91.9164
35918,91.98
35919,92.035
35920,92.0
35921,92.0
35922,91.99
35923,91.95
35924,91.81
35925,91.87
35926,91.86
35927,91.95
35928,92.05
35929,91.96
35930,91.98
35931,91.94
35932,91.91
35933,91.95
35934,91.9
35935,91.9
35936,91.91
35937,91.87
35938,91.91
35939,91.935
35940,91.9
35941,91.98
35942,92.0002
35943,92.06
35944,92.05
35945,92.1492
35946,92.12
35947,92.21
35948,92.25
35949,92.28
35950,92.19
35951,92.26
35952,92.29
35953,92.31
35954,92.32
35955,92.4419
35956,92.52
35957,92.5411
35958,92.57
35959,92.495
35960,92.48
35961,92.395
35962,92.512
35963,92.58
35964,92.556
35965,92.3901
35966,92.37
35967,92.43
35968,92.43
35969,92.42
35970,92.36000000000004
35971,92.42
35972,92.4
35973,92.398
35974,92.37
35975,92.52
35976,92.629
35977,92.686
35978,92.7
35979,92.65
35980,92.575
35981,92.63
35982,92.6539
35983,92.62
35984,92.65
35985,92.64
35986,92.676
35987,92.67
35988,92.57
35989,92.5502
35990,92.56
35991,92.61000000000004
35992,92.59
35993,92.64
35994,92.68
35995,92.59
35996,92.66
35997,92.7276
35998,92.65
35999,92.7831
36000,92.7308
36001,92.8725
36002,92.795
36003,92.75
36004,92.71
36005,92.73
36006,92.7
36007,92.66
36008,92.6502
36009,92.71
36010,92.71
36011,92.685
36012,92.67
36013,92.67
36014,92.6701
36015,92.67
36016,92.74
36017,92.81
36018,92.83
36019,92.79
36020,92.76
36021,92.75
36022,92.85
36023,92.88
36024,92.91
36025,92.9298
36026,92.87
36027,92.86300000000004
36028,92.91
36029,92.95
36030,93.08
36031,93.06
36032,93.04
36033,93.08
36034,93.0
36035,92.95
36036,92.89
36037,92.84
36038,92.84
36039,92.81
36040,92.69
36041,92.7
36042,92.72
36043,92.63
36044,92.5778
36045,92.554
36046,92.59
36047,92.6
36048,92.55
36049,92.5002
36050,92.54
36051,92.51
36052,92.48
36053,92.515
36054,92.575
36055,92.6
36056,92.58
36057,92.5799
36058,92.64
36059,92.58
36060,92.54
36061,92.6
36062,92.68
36063,92.68
36064,92.688
36065,92.7
36066,92.73
36067,92.78
36068,92.85
36069,92.838
36070,92.8
36071,92.779
36072,92.765
36073,92.71
36074,92.7495
36075,92.7
36076,92.7799
36077,92.883
36078,92.89
36079,92.986
36080,93.0
36081,93.0013
36082,93.04
36083,92.98
36084,93.05
36085,93.05
36086,93.025
36087,93.085
36088,93.17
36089,93.26
36090,93.39
36091,92.1867
36092,92.51
36093,92.8282
36094,92.95
36095,93.07
36096,93.0441
36097,93.22
36098,93.12
36099,93.1285
36100,93.16
36101,92.71
36102,92.74
36103,92.86000000000004
36104,93.047
36105,93.13
36106,93.066
36107,93.14
36108,93.19
36109,92.88
36110,92.93
36111,92.78
36112,92.68
36113,92.5
36114,92.892
36115,92.74
36116,92.94
36117,92.95
36118,92.96
36119,93.2
36120,93.1
36121,93.005
36122,92.98
36123,92.84
36124,93.05
36125,92.87
36126,92.9
36127,92.95
36128,92.8908
36129,93.08
36130,93.21
36131,93.29
36132,93.57
36133,93.55
36134,93.73
36135,93.82
36136,93.93
36137,94.0608
36138,94.0
36139,93.87
36140,93.908
36141,94.251
36142,94.06
36143,94.1
36144,94.18
36145,94.22
36146,94.15
36147,94.075
36148,93.96
36149,93.96
36150,93.88
36151,93.75
36152,93.53
36153,93.66
36154,93.76
36155,93.66
36156,93.87
36157,93.74
36158,93.885
36159,93.745
36160,93.55
36161,93.54
36162,93.585
36163,93.75
36164,93.98
36165,94.05
36166,93.98
36167,94.04
36168,94.04
36169,93.94
36170,94.0076
36171,94.03
36172,93.99
36173,93.99
36174,93.963
36175,93.9948
36176,93.9883
36177,93.98
36178,93.86000000000004
36179,93.69
36180,93.66
36181,93.81
36182,93.7234
36183,93.69
36184,93.58
36185,93.52
36186,93.6
36187,93.6
36188,93.75
36189,93.81
36190,93.8571
36191,93.8503
36192,93.81
36193,93.86000000000004
36194,93.73
36195,93.66
36196,93.77
36197,93.74
36198,93.705
36199,93.5302
36200,93.4399
36201,93.31
36202,93.4
36203,93.4
36204,93.35
36205,93.31
36206,93.38
36207,93.36000000000004
36208,93.35
36209,93.3
36210,93.2569
36211,93.33
36212,93.45
36213,93.462
36214,93.47
36215,93.41
36216,93.44
36217,93.495
36218,93.5183
36219,93.5
36220,93.3901
36221,93.34
36222,93.39
36223,93.3501
36224,93.4426
36225,93.79
36226,93.7
36227,93.72
36228,93.71
36229,93.67
36230,93.73
36231,93.72
36232,93.725
36233,93.67
36234,93.73
36235,93.72
36236,93.72
36237,93.7
36238,93.73
36239,93.68
36240,93.71
36241,93.86000000000004
36242,93.81
36243,93.83
36244,93.84
36245,93.79
36246,93.79
36247,93.78
36248,93.66
36249,93.69
36250,93.686
36251,93.805
36252,93.67
36253,93.57
36254,93.6
36255,93.47
36256,93.48
36257,93.545
36258,93.58
36259,93.62
36260,93.67
36261,93.625
36262,93.63
36263,93.655
36264,93.6476
36265,93.82
36266,93.76
36267,93.79
36268,93.79
36269,93.74
36270,93.743
36271,93.77
36272,93.85
36273,93.81
36274,93.815
36275,93.81
36276,93.85100000000004
36277,93.89
36278,93.89
36279,93.9
36280,93.84
36281,93.828
36282,93.76
36283,93.8
36284,93.787
36285,93.81
36286,93.79
36287,93.75
36288,93.68
36289,93.7
36290,93.7515
36291,93.79
36292,93.73
36293,93.74700000000004
36294,93.68
36295,93.72
36296,93.77
36297,93.85
36298,93.9
36299,94.03
36300,94.1383
36301,94.27
36302,94.24
36303,94.24
36304,94.19
36305,94.2009
36306,94.1101
36307,94.17
36308,94.1825
36309,94.26
36310,94.17250000000004
36311,94.08
36312,94.06
36313,94.081
36314,94.13
36315,94.15
36316,94.0822
36317,94.14
36318,94.1
36319,94.1
36320,94.18
36321,94.258
36322,94.28
36323,94.28
36324,94.195
36325,94.16
36326,94.18
36327,94.16
36328,94.2201
36329,94.21
36330,94.205
36331,94.01
36332,94.09
36333,94.135
36334,94.2
36335,94.21
36336,94.305
36337,94.268
36338,94.145
36339,94.1722
36340,94.17
36341,94.22
36342,94.206
36343,94.206
36344,94.13
36345,94.14
36346,94.11000000000004
36347,94.12
36348,94.1116
36349,94.18
36350,94.1436
36351,94.15
36352,94.13
36353,94.01
36354,94.1
36355,94.115
36356,94.1
36357,94.12
36358,94.14
36359,94.1
36360,94.185
36361,94.12
36362,94.05
36363,94.06
36364,94.04
36365,94.08
36366,94.08
36367,94.091
36368,94.08
36369,94.08
36370,94.19
36371,94.24
36372,94.28
36373,94.22
36374,94.35
36375,94.3475
36376,94.4
36377,94.58
36378,94.6699
36379,94.68
36380,94.66
36381,94.63
36382,94.526
36383,94.4986
36384,94.62
36385,94.64
36386,94.64210000000004
36387,94.81
36388,94.76
36389,94.69
36390,94.65
36391,94.67
36392,94.69
36393,94.7377
36394,94.702
36395,94.66
36396,94.72900000000004
36397,94.64
36398,94.74
36399,94.68
36400,94.73
36401,94.72
36402,94.72
36403,94.69
36404,94.692
36405,94.69
36406,94.76
36407,94.765
36408,94.71
36409,94.74
36410,94.73
36411,94.67
36412,94.78
36413,94.71
36414,94.59
36415,94.47
36416,94.45
36417,94.42
36418,94.4303
36419,94.5
36420,94.55
36421,94.61000000000004
36422,94.58
36423,94.51
36424,94.5
36425,94.52
36426,94.63
36427,94.73
36428,94.6728
36429,94.6775
36430,94.64
36431,94.64
36432,94.74
36433,94.76
36434,94.7435
36435,94.79
36436,94.77
36437,94.73
36438,94.72
36439,94.73
36440,94.725
36441,94.77
36442,94.79
36443,94.9473
36444,95.21
36445,95.14
36446,95.1408
36447,95.08
36448,95.21
36449,95.095
36450,95.1
36451,95.09
36452,95.13
36453,95.08
36454,95.0624
36455,95.03
36456,94.94
36457,94.94
36458,94.91
36459,94.92
36460,94.97
36461,94.93
36462,94.96
36463,94.82
36464,94.86000000000004
36465,94.8699
36466,94.825
36467,94.66
36468,94.6301
36469,94.598
36470,94.56
36471,94.73
36472,94.73500000000004
36473,94.745
36474,94.755
36475,94.755
36476,94.885
36477,94.89
36478,94.91
36479,94.97
36480,95.07
36481,95.1
36482,95.09
36483,95.1
36484,95.45
36485,95.6271
36486,95.87
36487,96.27
36488,96.29
36489,96.32
36490,96.58
36491,96.0765
36492,95.92
36493,95.62
36494,95.75
36495,95.83
36496,95.864
36497,95.73
36498,95.594
36499,95.53
36500,95.3708
36501,95.53
36502,95.516
36503,95.3938
36504,95.23500000000004
36505,95.15
36506,94.78
36507,94.4104
36508,94.72
36509,94.7043
36510,94.9
36511,94.73
36512,94.77
36513,94.6
36514,94.43
36515,94.36000000000004
36516,94.74
36517,94.81
36518,94.75
36519,94.64
36520,94.77
36521,94.7598
36522,94.702
36523,94.46
36524,94.45
36525,94.39
36526,94.45
36527,94.49
36528,94.37
36529,94.43
36530,94.69
36531,94.69
36532,94.6011
36533,94.44
36534,94.35
36535,94.51
36536,94.58
36537,94.72
36538,94.75
36539,94.678
36540,94.7318
36541,94.79
36542,94.99
36543,94.99
36544,95.05
36545,95.0
36546,94.72
36547,94.57
36548,94.51
36549,94.53
36550,94.55
36551,94.54
36552,94.58
36553,94.832
36554,94.706
36555,94.72
36556,94.59
36557,94.61000000000004
36558,94.6201
36559,94.77
36560,94.73
36561,94.75
36562,94.7399
36563,94.75
36564,94.61000000000004
36565,94.63
36566,94.58
36567,94.64
36568,94.66
36569,94.73
36570,94.94
36571,94.94
36572,94.88
36573,94.82
36574,94.89040000000004
36575,94.94
36576,94.96
36577,94.9792
36578,94.86000000000004
36579,94.9
36580,94.82
36581,94.7734
36582,94.7332
36583,94.77
36584,94.825
36585,94.87
36586,94.84
36587,94.7796
36588,94.62
36589,94.64
36590,94.67
36591,94.7511
36592,94.77
36593,94.81
36594,94.886
36595,94.88
36596,94.6816
36597,94.779
36598,94.62
36599,94.46
36600,94.4
36601,94.27
36602,94.28
36603,94.15
36604,94.13
36605,94.1703
36606,94.19
36607,94.03
36608,93.78
36609,93.77
36610,93.849
36611,93.84
36612,93.81
36613,93.81
36614,93.826
36615,93.8666
36616,93.99
36617,94.1185
36618,94.23500000000004
36619,94.28
36620,94.32
36621,94.2757
36622,94.29
36623,94.14
36624,94.12
36625,94.1
36626,94.05
36627,94.08
36628,94.09
36629,94.07
36630,94.11000000000004
36631,94.16
36632,94.1654
36633,94.29
36634,94.2899
36635,94.315
36636,94.3198
36637,94.23
36638,94.2301
36639,94.2301
36640,94.23
36641,94.1662
36642,94.2
36643,94.12
36644,94.05
36645,94.0
36646,94.0
36647,93.91
36648,93.8414
36649,93.9
36650,93.9
36651,93.8819
36652,93.89
36653,93.8868
36654,93.9999
36655,94.07
36656,94.07
36657,94.16
36658,94.0801
36659,94.05
36660,94.0323
36661,94.02
36662,94.0
36663,94.02
36664,94.11000000000004
36665,94.15
36666,94.2687
36667,94.19
36668,94.12
36669,94.12
36670,94.21
36671,94.15
36672,94.128
36673,94.16
36674,94.23
36675,94.21
36676,94.29
36677,94.34
36678,94.365
36679,94.44
36680,94.54
36681,94.4728
36682,94.45
36683,94.38
36684,94.36000000000004
36685,94.37
36686,94.4
36687,94.39
36688,94.428
36689,94.43
36690,94.415
36691,94.37
36692,94.37
36693,94.3126
36694,94.18
36695,94.154
36696,94.15
36697,94.14
36698,94.149
36699,94.09
36700,94.12
36701,94.084
36702,94.051
36703,94.11000000000004
36704,94.13
36705,94.15
36706,94.17
36707,94.16
36708,94.09
36709,94.035
36710,94.055
36711,93.98
36712,93.93
36713,93.88
36714,93.9
36715,93.9271
36716,93.95
36717,93.93
36718,93.95
36719,93.97
36720,93.96
36721,93.92
36722,93.87
36723,93.93
36724,93.98
36725,94.04
36726,93.96
36727,93.99
36728,93.96
36729,94.05
36730,94.06
36731,93.98
36732,93.95
36733,93.97
36734,93.8699
36735,93.91
36736,93.91
36737,93.8914
36738,93.86000000000004
36739,93.99
36740,93.98
36741,93.9999
36742,94.06
36743,93.99
36744,93.97
36745,94.0
36746,94.05
36747,94.19
36748,94.14
36749,94.1057
36750,94.136
36751,94.18
36752,94.24
36753,94.239
36754,94.22
