,GOOGL
36824,794.0299999999999
36825,793.8999999999999
36826,793.9049999999999
36827,794.0
36828,794.43
36829,794.4249999999997
36830,794.635
36831,794.77
36832,794.48
36833,794.8343999999997
36834,794.99
36835,794.7
36836,794.5665
36837,794.5399999999997
36838,795.31
36839,794.73
36840,794.705
36841,794.6975
36842,794.69
36843,794.76
36844,794.83
36845,794.58
36846,794.2
36847,794.51
36848,794.63
36849,794.86
36850,795.22
36851,794.71
36852,795.2
36853,795.0
36854,794.59
36855,794.465
36856,794.8999999999999
36857,795.08
36858,794.62
36859,794.69
36860,794.9199999999997
36861,794.59
36862,795.0901
36863,794.97
36864,795.0295
36865,794.72
36866,794.95
36867,794.81
36868,794.62
36869,794.2801
36870,795.1699999999997
36871,799.0775
36872,799.8699
36873,799.6073
36874,800.975
36875,801.72
36876,802.36
36877,803.0
36878,803.89
36879,804.72
36880,804.6
36881,803.0499999999997
36882,803.805
36883,804.1599999999999
36884,804.4122999999997
36885,804.33
36886,804.74
36887,804.945
36888,805.25
36889,806.11
36890,806.1599999999999
36891,805.96
36892,805.8999999999999
36893,805.19
36894,805.2464
36895,804.5
36896,803.99
36897,804.25
36898,804.9842
36899,804.93
36900,804.7899999999997
36901,805.0467
36902,804.74
36903,804.86
36904,804.6599999999999
36905,804.94
36906,804.8755
36907,804.831
36908,804.4199999999997
36909,804.0399999999997
36910,804.27
36911,803.8441
36912,803.46
36913,804.1499999999999
36914,804.1649999999997
36915,803.82
36916,803.6726999999997
36917,802.74
36918,802.7399
36919,801.89
36920,802.0299999999999
36921,802.5299999999999
36922,803.07
36923,803.0
36924,803.88
36925,804.1649999999997
36926,803.97
36927,804.4699
36928,803.7799999999999
36929,803.2949999999997
36930,802.96
36931,802.9199999999997
36932,802.9792999999999
36933,803.14
36934,803.1289999999997
36935,803.2
36936,803.255
36937,802.9543
36938,803.0
36939,802.555
36940,803.44
36941,803.35
36942,803.715
36943,803.71
36944,803.61
36945,803.6
36946,803.1599999999999
36947,803.06
36948,802.99
36949,802.74
36950,802.6
36951,803.4099999999999
36952,803.315
36953,803.13
36954,802.94
36955,802.43
36956,802.73
36957,802.4149999999997
36958,801.76
36959,801.9099999999999
36960,801.88
36961,802.095
36962,802.18
36963,802.1699999999997
36964,802.475
36965,802.5299999999999
36966,802.508
36967,802.48
36968,802.85
36969,803.1146
36970,802.8999999999999
36971,803.32
36972,803.215
36973,803.2799999999999
36974,803.3999999999999
36975,803.43
36976,803.64
36977,803.435
36978,803.3999999999999
36979,803.8999999999999
36980,804.0
36981,803.8001
36982,804.07
36983,804.11
36984,804.0
36985,804.1499999999999
36986,804.11
36987,803.95
36988,803.76
36989,803.86
36990,804.4099999999999
36991,804.1975
36992,803.87
36993,804.73
36994,804.5442
36995,804.625
36996,804.2736
36997,804.08
36998,803.9199999999997
36999,804.27
37000,804.5
37001,804.0
37002,804.0
37003,804.1
37004,804.0399999999997
37005,804.12
37006,803.8999999999999
37007,804.38
37008,804.96
37009,805.7799999999999
37010,805.5499999999997
37011,806.0
37012,805.6597
37013,804.73
37014,804.8913
37015,804.62
37016,804.86
37017,805.315
37018,805.52
37019,805.83
37020,806.0
37021,805.7491
37022,806.13
37023,806.45
37024,806.2999999999997
37025,806.3999999999999
37026,806.075
37027,806.0524
37028,806.06
37029,806.21
37030,806.2999999999997
37031,806.45
37032,806.01
37033,805.4208999999997
37034,805.255
37035,805.68
37036,806.2
37037,806.1671
37038,806.0401
37039,806.22
37040,806.43
37041,805.9445
37042,805.75
37043,805.99
37044,805.87
37045,805.8375
37046,805.805
37047,805.6105999999999
37048,804.9199999999997
37049,805.07
37050,804.99
37051,805.235
37052,805.6578
37053,805.6
37054,805.442
37055,805.5103
37056,805.24
37057,805.36
37058,805.21
37059,805.68
37060,805.4249999999997
37061,805.46
37062,805.01
37063,804.83
37064,805.3613
37065,804.84
37066,805.1400000000001
37067,805.44
37068,805.1649999999997
37069,805.3256
37070,805.44
37071,805.6721999999999
37072,805.4149999999997
37073,805.3549999999997
37074,805.2949999999997
37075,804.93
37076,804.9289999999999
37077,804.815
37078,804.93
37079,804.1649999999997
37080,804.355
37081,805.2899999999997
37082,804.895
37083,804.62
37084,804.4531
37085,804.19
37086,804.85
37087,804.18
37088,804.18
37089,804.18
37090,803.94
37091,804.2238999999997
37092,804.5219999999997
37093,804.288
37094,804.168
37095,803.7999999999997
37096,803.692
37097,803.6946666666665
37098,803.6973333333334
37099,803.7
37100,803.99
37101,803.8274999999999
37102,803.6649999999997
37103,804.0299999999999
37104,804.0924999999999
37105,804.1549999999999
37106,804.185
37107,804.215
37108,804.61
37109,804.1
37110,804.07
37111,804.48
37112,804.33
37113,804.27
37114,803.895
37115,803.755
37116,803.7475
37117,803.74
37118,803.7799999999999
37119,803.77
37120,803.7799999999999
37121,803.805
37122,804.2111999999997
37123,804.27
37124,804.5999
37125,804.5299999999999
37126,804.4596
37127,804.56
37128,804.84
37129,804.72
37130,804.7739
37131,804.355
37132,804.81
37133,804.572
37134,804.7899999999997
37135,805.2
37136,805.0299999999999
37137,805.23
37138,805.235
37139,805.1499999999999
37140,805.1
37141,804.93
37142,804.83
37143,804.88
37144,805.2899999999997
37145,805.115
37146,804.63
37147,804.895
37148,805.32
37149,804.816
37150,804.72
37151,804.87
37152,804.58
37153,804.68
37154,804.6024999999997
37155,804.6667999999999
37156,804.7999999999997
37157,805.2051
37158,805.0399999999997
37159,804.7999999999997
37160,804.5
37161,804.36
37162,804.4089
37163,804.86
37164,804.87
37165,804.6499999999999
37166,804.4199999999997
37167,804.6096999999999
37168,804.69
37169,804.1599999999999
37170,804.46
37171,804.1649999999997
37172,804.44
37173,804.765
37174,804.98
37175,805.443
37176,804.89
37177,805.06
37178,805.27
37179,805.2
37180,805.5399999999997
37181,805.39
37182,805.39
37183,805.5999
37184,805.44
37185,805.68
37186,805.6699999999997
37187,805.6699999999997
37188,805.58
37189,805.4957
37190,805.8915
37191,805.85
37192,805.7750000000003
37193,805.7
37194,805.7899999999997
37195,805.7899999999997
37196,805.7899999999997
37197,806.0
37198,806.1499999999999
37199,806.0
37200,806.087
37201,806.1499999999999
37202,806.24
37203,806.2505
37204,806.73
37205,806.9199999999997
37206,807.0303
37207,807.4199999999997
37208,807.4099999999999
37209,807.265
37210,807.18
37211,807.39
37212,807.46
37213,807.98
37214,807.705
37215,807.76
37216,807.96
37217,807.8999999999999
37218,808.13
37219,808.25
37220,808.26
37221,808.0924999999999
37222,807.98
37223,808.36
37224,808.38
37225,808.3399
37226,808.4199999999997
37227,808.5499999999997
37228,808.2061999999999
37229,808.4099999999999
37230,808.47
37231,808.6499999999999
37232,808.4366
37233,808.39
37234,808.01
37235,807.8825
37236,807.99
37237,807.88
37238,807.7799999999999
37239,807.9199999999997
37240,807.96
37241,808.24
37242,808.11
37243,808.1499999999999
37244,808.6499999999999
37245,808.565
37246,808.7
37247,808.73
37248,808.95
37249,808.7676
37250,808.6
37251,808.9199999999997
37252,808.9199999999997
37253,808.6699999999997
37254,809.1
37255,809.0499999999997
37256,808.99
37257,808.74
37258,808.815
37259,808.9049999999999
37260,809.45
37261,807.065
37262,806.89
37263,807.5299999999999
37264,806.6499999999999
37265,807.3999999999999
37266,807.5475
37267,807.7072
37268,808.975
37269,809.87
37270,810.3367
37271,810.2
37272,809.73
37273,809.89
37274,808.055
37275,807.685
37276,807.0
37277,807.215
37278,807.5399999999997
37279,807.5399999999997
37280,807.35
37281,808.0299999999999
37282,808.58
37283,809.27
37284,809.44
37285,808.81
37286,808.8610000000001
37287,808.45
37288,808.26
37289,808.37
37290,808.385
37291,808.5499999999997
37292,808.77
37293,808.71
37294,808.35
37295,809.0
37296,809.222
37297,810.0
37298,810.83
37299,810.33
37300,808.88
37301,807.7757
37302,808.5249999999999
37303,807.97
37304,807.0801
37305,807.6026
37306,807.93
37307,808.13
37308,807.84
37309,808.02
37310,808.0449999999997
37311,808.22
37312,807.68
37313,807.8189999999997
37314,807.68
37315,807.23
37316,806.88
37317,807.1457
37318,806.99
37319,806.8986999999997
37320,806.48
37321,807.6184
37322,806.88
37323,807.1699999999997
37324,807.59
37325,807.22
37326,807.5499999999997
37327,807.75
37328,807.8449
37329,807.64
37330,807.5285
37331,806.81
37332,807.49
37333,807.5299999999999
37334,807.2
37335,806.95
37336,807.075
37337,806.96
37338,806.9099999999999
37339,806.75
37340,808.0499999999997
37341,807.9869999999999
37342,808.7799999999999
37343,808.4783999999999
37344,808.21
37345,808.0
37346,808.3268
37347,808.5834
37348,808.84
37349,808.89
37350,809.19
37351,808.77
37352,808.81
37353,808.35
37354,808.71
37355,808.57
37356,808.74
37357,809.14
37358,807.73
37359,808.49
37360,808.73
37361,808.08
37362,808.0399999999997
37363,808.64
37364,808.75
37365,808.995
37366,809.245
37367,809.32
37368,808.89
37369,808.595
37370,808.9099999999999
37371,809.0
37372,808.0
37373,808.43
37374,808.39
37375,808.46
37376,808.0399999999997
37377,808.1499999999999
37378,808.3152999999999
37379,807.87
37380,808.39
37381,808.0499999999997
37382,808.3474999999999
37383,808.43
37384,808.1599999999999
37385,807.64
37386,807.5834
37387,808.2999999999997
37388,807.5506
37389,807.57
37390,807.38
37391,807.84
37392,807.99
37393,808.24
37394,808.2351999999997
37395,807.59
37396,807.73
37397,807.5
37398,807.7999999999997
37399,807.77
37400,808.0499999999997
37401,808.0299999999999
37402,807.85
37403,807.5499999999997
37404,807.6699999999997
37405,807.5
37406,807.22
37407,808.12
37408,807.8999999999999
37409,807.69
37410,807.56
37411,807.305
37412,806.83
37413,807.2
37414,806.75
37415,806.81
37416,805.745
37417,805.5
37418,805.89
37419,805.71
37420,805.685
37421,805.39
37422,805.7799999999999
37423,805.34
37424,805.6
37425,805.59
37426,805.96
37427,806.21
37428,805.87
37429,806.06
37430,805.96
37431,805.77
37432,805.84
37433,806.2999999999997
37434,806.2899999999997
37435,805.7999999999997
37436,806.01
37437,805.975
37438,806.37
37439,806.37
37440,805.97
37441,806.18
37442,806.07
37443,806.06
37444,805.74
37445,806.21
37446,805.99
37447,806.06
37448,806.2654999999999
37449,805.7
37450,805.84
37451,806.11
37452,806.32
37453,806.6
37454,806.4724999999999
37455,806.6
37456,806.49
37457,806.475
37458,806.46
37459,806.7999999999997
37460,807.195
37461,806.76
37462,806.57
37463,806.19
37464,806.01
37465,806.2749999999999
37466,806.58
37467,806.435
37468,806.52
37469,806.5899999999997
37470,806.6599999999999
37471,806.7589999999999
37472,806.735
37473,806.45
37474,806.4099999999999
37475,806.43
37476,806.43
37477,806.49
37478,806.3999999999999
37479,806.5
37480,806.645
37481,806.27
37482,806.52
37483,806.46
37484,806.6
37485,806.7999999999997
37486,806.685
37487,806.74665
37488,806.8083
37489,806.81
37490,807.12
37491,806.89
37492,807.09
37493,807.0425
37494,806.995
37495,807.32
37496,807.1186
37497,807.38
37498,807.4099999999999
37499,807.6499999999999
37500,806.8999999999999
37501,806.96
37502,807.095
37503,807.205
37504,806.7999999999997
37505,807.11
37506,807.2733
37507,807.12
37508,807.2799999999999
37509,807.38
37510,807.0
37511,807.2799999999999
37512,807.39
37513,807.7
37514,807.4448999999997
37515,807.6599999999999
37516,807.45
37517,807.22
37518,806.56
37519,806.675
37520,806.7899999999997
37521,806.56
37522,806.725
37523,806.7254
37524,806.85
37525,806.745
37526,806.64
37527,807.0249999999999
37528,806.9199999999997
37529,806.94
37530,807.0299999999999
37531,806.88
37532,806.9950999999999
37533,806.7710000000003
37534,807.21
37535,806.83
37536,806.75
37537,806.54
37538,806.33
37539,806.33
37540,807.0
37541,806.63
37542,807.48
37543,807.38
37544,807.2
37545,806.7849999999999
37546,807.0
37547,806.81
37548,807.01
37549,807.02
37550,807.26
37551,807.36
37552,807.332
37553,807.45
37554,807.6
37555,807.48
37556,807.0725
37557,806.58
37558,806.645
37559,806.45
37560,806.0399999999997
37561,806.5
37562,806.76
37563,806.6749999999997
37564,806.81
37565,806.88
37566,807.0
37567,806.68
37568,806.6501
37569,806.455
37570,806.51
37571,806.6599999999999
37572,806.98
37573,807.02
37574,807.45
37575,807.26
37576,807.6499999999999
37577,807.22
37578,806.34
37579,806.8999999999999
37580,807.38
37581,807.2639999999999
37582,807.4099999999999
37583,807.5299999999999
37584,807.3651
37585,807.5299999999999
37586,807.35
37587,807.31
37588,807.52
37589,807.75
37590,807.63
37591,807.4099999999999
37592,807.495
37593,807.7999999999997
37594,807.6975
37595,808.0125
37596,807.35
37597,807.0299999999999
37598,806.965
37599,807.6
37600,807.51
37601,807.5
37602,807.61
37603,807.0
37604,807.14
37605,807.2849999999999
37606,807.02
37607,807.075
37608,806.6499999999999
37609,806.5
37610,806.7799999999999
37611,806.75
37612,807.2799999999999
37613,806.9099999999999
37614,806.99
37615,807.31
37616,807.115
37617,807.39
37618,806.5499999999997
37619,806.82
37620,806.9199999999997
37621,806.43
37622,806.82
37623,806.7899999999997
37624,806.4199999999997
37625,806.7799999999999
37626,806.77
37627,806.6549999999999
37628,806.84
37629,806.87
37630,806.83
37631,806.5399999999997
37632,806.84
37633,806.93
37634,806.59
37635,806.06
37636,806.1699999999997
37637,806.5
37638,806.84
37639,806.5
37640,806.9199999999997
37641,807.1599999999999
37642,807.6
37643,807.43
37644,807.7799999999999
37645,807.3189999999997
37646,807.5901
37647,807.93
37648,807.72
37649,807.58
37650,807.8999999999999
37651,812.5349999999999
37652,812.7414999999999
37653,813.1080000000003
37654,813.0499999999997
37655,813.86
37656,814.8999999999999
37657,815.0
37658,815.38
37659,815.74
37660,815.7
37661,817.0539
37662,817.76
37663,818.5
37664,819.26
37665,818.99
37666,818.6225
37667,818.2899999999997
37668,818.0
37669,817.7267
37670,817.6803999999997
37671,818.69
37672,818.94
37673,818.59
37674,819.06
37675,819.09
37676,819.0
37677,818.47
37678,817.51
37679,818.0
37680,818.83
37681,818.0401
37682,818.5399999999997
37683,818.6968
37684,817.962
37685,817.93
37686,818.2899999999997
37687,817.368
37688,818.0
37689,816.39
37690,817.14
37691,817.57
37692,817.1119999999999
37693,817.62
37694,817.3999999999999
37695,817.0399999999997
37696,817.0
37697,818.225
37698,817.36
37699,817.5206
37700,818.6699999999997
37701,818.57
37702,818.26
37703,818.35
37704,819.4199999999997
37705,818.7899999999997
37706,820.3966
37707,821.25
37708,820.84
37709,821.37
37710,821.24
37711,821.2
37712,821.6499999999999
37713,822.07
37714,821.74
37715,821.1699999999997
37716,820.34
37717,820.62
37718,820.34
37719,820.81
37720,821.24
37721,822.49
37722,821.63
37723,820.62
37724,820.69
37725,821.23
37726,821.35
37727,822.39
37728,821.58
37729,821.43
37730,821.61
37731,821.98
37732,821.95
37733,822.38
37734,821.89
37735,822.43
37736,822.6499999999999
37737,822.27
37738,821.63
37739,822.34
37740,821.22
37741,821.62
37742,821.3242
37743,821.02
37744,821.5399999999997
37745,821.07
37746,821.23
37747,820.7560000000003
37748,820.9099999999999
37749,819.46
37750,819.005
37751,819.7799999999999
37752,819.95
37753,819.3759
